candidate_id,repo,score,failure_reason,recommended_action,classification,test_command,ecosystem
lbv2_0194,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0195,0niel/university-app,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0196,agentwrapper/agent-orchestrator,0.6200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,go test,go
lbv2_0197,all-hands-ai/openhands,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0198,all-hands-ai/openhands,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0199,all-hands-ai/openhands,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0200,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0201,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0202,alphabitcore/nexus-gateway,0.7700,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm test,node
lbv2_0203,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0204,alphabitcore/nexus-gateway,0.7700,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm test,node
lbv2_0205,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0206,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0207,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0208,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0209,alphabitcore/nexus-gateway,0.7700,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm test,node
lbv2_0210,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0211,alphabitcore/nexus-gateway,0.7700,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm test,node
lbv2_0212,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0213,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0214,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0215,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0216,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0217,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0218,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0219,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0220,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0221,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0222,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0223,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0224,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0225,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0226,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0227,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0228,automattic/wp-calypso,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,Jest,node
lbv2_0229,automattic/wp-calypso,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,Jest,node
lbv2_0230,automattic/wp-calypso,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0231,automattic/wp-calypso,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0232,automattic/wp-calypso,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0233,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0234,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0235,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0236,automattic/wp-calypso,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0237,automattic/wp-calypso,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0238,avarok-cybersecurity/atlas,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0239,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0240,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0241,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0242,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0243,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0244,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0245,azure/azure-sdk-tools,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0246,azure/azure-sdk-tools,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0247,bitterbot-ai/bitterbot-desktop,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0248,dagster-io/dagster,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0249,dagster-io/dagster,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0250,dagster-io/dagster,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0251,datadog/dd-trace-js,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0252,datadog/dd-trace-js,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0253,datadog/dd-trace-js,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0254,datadog/dd-trace-js,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0255,datadog/dd-trace-js,0.8200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm run test,node
lbv2_0256,datadog/dd-trace-js,0.8200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm run test,node
lbv2_0257,datadog/dd-trace-js,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0258,datadog/dd-trace-js,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0259,emilstenstrom/justhtml,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0260,fixmyberlin/tilda-geo,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0261,fixmyberlin/tilda-geo,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0262,kuberocketci/kuberocketai,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0263,kuberocketci/kuberocketai,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0264,kuberocketci/kuberocketai,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0265,kuberocketci/kuberocketai,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0266,kuberocketci/kuberocketai,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0267,kuberocketci/kuberocketai,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0268,kuberocketci/kuberocketai,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0269,kuberocketci/kuberocketai,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0270,kuberocketci/kuberocketai,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0271,kuberocketci/kuberocketai,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0272,kuberocketci/kuberocketai,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0273,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0274,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0275,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0276,modelcontextprotocol/servers,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0277,modelcontextprotocol/servers,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0278,myriad-dreamin/tinymist,0.7700,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0279,myriad-dreamin/tinymist,0.7700,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0280,myriad-dreamin/tinymist,0.7700,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0281,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0282,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0283,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0284,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0285,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0286,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
