candidate_id,repository,reference,instruction_path,role,test_command,compilation_complexity,edited_files_estimate,test_complexity,dependency_depth,historical_failure_rate,composite_difficulty,raw_logistic_success,calibrated_expected_success,calibration_tier,prior_estimated_success_rate,historical_match,recommended_for_pilot
lbv2_1064,dagster-io/dagster,python_modules/dagster/dagster_tests/,CLAUDE.md,execute,pytest,0.3,0.55,0.15,0.555,0.875,0.4648,0.5539,0.5649,target_band,0.47,global,True
lbv2_0008,agents2agentsai/ata,.github/workflows/rusty-v8-release.yml,.codex/skills/update-v8-version/SKILL.md,edit,pytest,0.36,0.55,0.15,0.475,0.875,0.4652,0.5531,0.5643,target_band,0.69,global,True
lbv2_1347,automattic/wp-calypso,.rules/calypso-client-rules.mdc,AGENTS.md,inspect,pytest,0.33,0.4,0.27,0.35,1.0,0.4654,0.5527,0.564,target_band,0.58,repo,True
lbv2_1348,automattic/wp-calypso,.rules/calypso-client-rules.mdc,CLAUDE.md,inspect,pytest,0.33,0.4,0.27,0.35,1.0,0.4654,0.5527,0.564,target_band,0.58,repo,True
lbv2_1265,agents2agentsai/ata,openai,codex-rs/skills/src/assets/samples/imagegen/SKILL.md,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_1266,ai-escape/open-ice,api,AGENTS.md,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_1267,azure/azure-sdk-for-python,-g,.github/skills/eng/next-version-update/SKILL.md,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_1270,azure/azure-sdk-for-python,dev_requirements.txt,.github/skills/fix-mypy/SKILL.md,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_1271,azure/azure-sdk-for-python,dev_requirements.txt,.github/skills/fix-pylint/SKILL.md,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_1272,azure/azure-sdk-for-python,dev_requirements.txt,.github/skills/fix-sphinx/SKILL.md,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_1273,azure/azure-sdk-for-python,dev_requirements.txt,.github/skills/ml/fix-mypy/SKILL.md,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_1274,azure/azure-sdk-for-python,dev_requirements.txt,sdk/contentunderstanding/azure-ai-contentunderstanding/.github/skills/cu-sdk-sample-run/SKILL.md,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_1275,azure/azure-sdk-for-python,dev_requirements.txt,sdk/contentunderstanding/azure-ai-contentunderstanding/.github/skills/cu-sdk-setup/SKILL.md,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_1276,azure/azure-sdk-for-python,eng,sdk/search/azure-search-documents/.github/skills/azure-search-documents/SKILL.md,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_1277,azure/azure-sdk-for-python,pyright,.github/skills/eng/next-version-update/SKILL.md,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_1281,bitterbot-ai/bitterbot-desktop,-g,skills/clawhub/SKILL.md,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_1518,bitterbot-ai/bitterbot-desktop,-g,skills/coding-agent/SKILL.md,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_1283,continuedev/continue,-g,skills/cn-check/SKILL.md,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_1289,jmberesford/retrom,-g,.agents/skills/agent-browser/SKILL.md,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_1290,memorilabs/memori,-g,integrations/openclaw/skills/clawhub/SKILL.md,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_1291,memorilabs/memori,-g,integrations/openclaw/skills/memori/SKILL.md,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_1296,prefecthq/fastmcp,-g,docs/.cursor/rules/mintlify.mdc,execute,pytest,0.43,0.27,0.15,0.7,0.875,0.4662,0.5512,0.563,target_band,0.39,global,True
lbv2_0317,alphabitcore/nexus-gateway,packages/shared/,.cursor/rules/completion-time-self-audit.mdc,edit,pytest,0.3,0.67,0.15,0.43,0.875,0.4664,0.5508,0.5627,target_band,0.49,global,True
lbv2_0318,alphabitcore/nexus-gateway,packages/shared/,.cursor/rules/release-compat-policy.mdc,edit,pytest,0.3,0.67,0.15,0.43,0.875,0.4664,0.5508,0.5627,target_band,0.49,global,True
lbv2_0935,1password/scam,scenarios/,AGENTS.md,execute,pytest,0.18,0.95,0.15,0.125,1.0,0.4666,0.5504,0.5624,target_band,0.47,spec,True
lbv2_0300,agoric/agoric-sdk,.yarn/patches/,.agents/skills/maintaining-dependency-patches/SKILL.md,edit,pytest,0.36,0.67,0.15,0.35,0.875,0.4668,0.55,0.5621,target_band,0.49,global,True
lbv2_0001,1password/scam,tests/test_replay.py,AGENTS.md,edit,pytest,0.18,0.95,0.07,0.25,1.0,0.4674,0.5488,0.5613,target_band,0.69,spec,True
lbv2_0440,1password/scam,tests/test_agentic.py,AGENTS.md,execute,pytest,0.18,0.95,0.07,0.25,1.0,0.4674,0.5488,0.5613,target_band,0.67,spec,True
lbv2_0441,1password/scam,tests/test_export_html.py,AGENTS.md,execute,pytest,0.18,0.95,0.07,0.25,1.0,0.4674,0.5488,0.5613,target_band,0.67,spec,True
lbv2_1408,avarok-cybersecurity/atlas,crates/spark-model/src/weight_loader/minimax.rs,AGENTS.md,inspect,pytest,0.3,0.35,0.15,0.805,0.875,0.4688,0.546,0.5594,target_band,0.48,global,True
lbv2_0331,automattic/wp-calypso,client/dashboard/me/,client/dashboard/me/billing-purchases/AGENTS.md,edit,pytest,0.33,0.4,0.27,0.375,1.0,0.4694,0.5448,0.5586,target_band,0.49,repo,True
lbv2_0984,automattic/wp-calypso,client/dashboard/me/,.claude/skills/dashboard-create-screen/SKILL.md,execute,pytest,0.33,0.4,0.27,0.375,1.0,0.4694,0.5448,0.5586,target_band,0.47,repo,True
lbv2_0985,automattic/wp-calypso,client/dashboard/sites/,.claude/skills/dashboard-create-screen/SKILL.md,execute,pytest,0.33,0.4,0.27,0.375,1.0,0.4694,0.5448,0.5586,target_band,0.47,repo,True
lbv2_0989,automattic/wp-calypso,client/reader/atmosphere/,.claude/skills/reader-protocol-pr-review/SKILL.md,execute,pytest,0.33,0.4,0.27,0.375,1.0,0.4694,0.5448,0.5586,target_band,0.47,repo,True
lbv2_0992,automattic/wp-calypso,client/reader/social/,.claude/skills/reader-protocol-pr-review/SKILL.md,execute,pytest,0.33,0.4,0.27,0.375,1.0,0.4694,0.5448,0.5586,target_band,0.47,repo,True
lbv2_0588,datadog/dd-trace-js,index.d.ts,.agents/skills/apm-integrations/SKILL.md,execute,npm run test,0.55,0.12,0.55,0.125,0.875,0.4696,0.5444,0.5583,target_band,0.67,global,True
lbv2_0603,datadog/dd-trace-js,version.js,AGENTS.md,execute,yarn test,0.55,0.12,0.55,0.125,0.875,0.4696,0.5444,0.5583,target_band,0.67,global,True
lbv2_0944,agiflow/aicode-toolkit,packages/scaffold-generator/,CLAUDE.md,execute,pytest,0.48,0.47,0.15,0.43,0.875,0.47,0.5436,0.5577,target_band,0.47,global,True
lbv2_0431,1jehuang/jcode,scripts/test_e2e.sh,AGENTS.md,execute,cargo test,0.75,0.02,0.37,0.25,0.875,0.4724,0.5389,0.5544,target_band,0.67,global,True
lbv2_1172,microsoft/vscode,test/,extensions/copilot/src/extension/chatSessions/copilotcli/AGENTS.md,execute,pytest,0.33,0.75,0.19,0.125,1.0,0.4732,0.5373,0.5533,target_band,0.47,repo,True
lbv2_0836,copilotkit/copilotkit,packages/core/src/types.ts,skills/react-core/SKILL.md,execute,pytest,0.3,0.35,0.15,0.68,1.0,0.4738,0.5361,0.5525,target_band,0.57,repo,True
lbv2_0942,agentwrapper/agent-orchestrator,frontend/,skills/bug-triage/SKILL.md,execute,go test,0.45,0.47,0.4,0.125,0.875,0.4746,0.5345,0.5514,target_band,0.47,global,True
lbv2_0024,alphabitcore/nexus-gateway,CLAUDE.md,.claude/skills/smoke-gateway/SKILL.md,edit,go test,0.45,0.47,0.4,0.125,0.875,0.4746,0.5345,0.5514,target_band,0.69,global,True
lbv2_1052,copilotkit/copilotkit,package.json,skills/copilotkit-setup/SKILL.md,execute,pytest,0.18,1.0,0.15,0.125,1.0,0.4756,0.5325,0.55,target_band,0.47,spec,True
lbv2_0404,prefecthq/prefect,examples/,docs/AGENTS.md,edit,pytest,0.18,1.0,0.15,0.125,1.0,0.4756,0.5325,0.55,target_band,0.49,spec,True
lbv2_1198,prefecthq/prefect,docs/,docs/AGENTS.md,execute,pytest,0.18,1.0,0.15,0.125,1.0,0.4756,0.5325,0.55,target_band,0.47,spec,True
lbv2_0189,pydantic/pydantic-ai,AGENTS.md,.github/workflows/shared/prompts/pydantic-ai-docs-drift.md,edit,pytest,0.18,1.0,0.15,0.125,1.0,0.4756,0.5325,0.55,target_band,0.69,repo,True
lbv2_1380,pydantic/pydantic-ai,CLAUDE.md,.agents/skills/complete-partial-pr/SKILL.md,inspect,pytest,0.18,1.0,0.15,0.125,1.0,0.4756,0.5325,0.55,target_band,0.58,repo,True
lbv2_0192,vercel/next.js,AGENTS.md,skills/next-cache-components-adoption/SKILL.md,edit,pytest,0.18,1.0,0.15,0.125,1.0,0.4756,0.5325,0.55,target_band,0.69,repo,True
lbv2_0193,vercel/next.js,CLAUDE.md,skills/next-cache-components-adoption/SKILL.md,edit,pytest,0.18,1.0,0.15,0.125,1.0,0.4756,0.5325,0.55,target_band,0.69,repo,True
lbv2_0414,vercel/next.js,scripts/,.agents/skills/authoring-skills/SKILL.md,edit,pytest,0.18,1.0,0.15,0.125,1.0,0.4756,0.5325,0.55,target_band,0.49,repo,True
lbv2_0761,vercel/next.js,AGENTS.md,.agents/skills/authoring-skills/SKILL.md,execute,pytest,0.18,1.0,0.15,0.125,1.0,0.4756,0.5325,0.55,target_band,0.67,repo,True
lbv2_0764,vercel/next.js,rust-toolchain.toml,.agents/skills/next-rspack/SKILL.md,execute,pytest,0.18,1.0,0.15,0.125,1.0,0.4756,0.5325,0.55,target_band,0.67,repo,True
lbv2_1224,vercel/next.js,Cargo.toml,.agents/skills/next-rspack/SKILL.md,execute,pytest,0.18,1.0,0.15,0.125,1.0,0.4756,0.5325,0.55,target_band,0.47,repo,True
lbv2_1233,vercel/next.js,errors/,.agents/skills/insight-error-page/SKILL.md,execute,pytest,0.18,1.0,0.15,0.125,1.0,0.4756,0.5325,0.55,target_band,0.47,repo,True
lbv2_1235,vercel/next.js,package.json,.agents/skills/next-rspack/SKILL.md,execute,pytest,0.18,1.0,0.15,0.125,1.0,0.4756,0.5325,0.55,target_band,0.47,repo,True
lbv2_1256,vercel/next.js,rspack/,.agents/skills/next-rspack/SKILL.md,execute,pytest,0.18,1.0,0.15,0.125,1.0,0.4756,0.5325,0.55,target_band,0.47,repo,True
lbv2_1260,vercel/next.js,skills/,.agents/skills/authoring-skills/SKILL.md,execute,pytest,0.18,1.0,0.15,0.125,1.0,0.4756,0.5325,0.55,target_band,0.47,repo,True
lbv2_1479,vercel/next.js,package.json,skills/next-dev-loop/SKILL.md,inspect,pytest,0.18,1.0,0.15,0.125,1.0,0.4756,0.5325,0.55,target_band,0.38,spec,True
lbv2_1439,azure-samples/art-voice-agent-accelerator,apps/artagent/frontend/Dockerfile,.github/skills/service-catalog/SKILL.md,inspect,pytest,0.3,0.5,0.15,0.68,0.875,0.4758,0.5321,0.5498,target_band,0.38,global,True
lbv2_1382,pydantic/pydantic-ai,tests/AGENTS.md,.claude/skills/pre-push-review/SKILL.md,inspect,pytest,0.18,1.0,0.07,0.25,1.0,0.4764,0.5309,0.5489,target_band,0.58,repo,True
lbv2_1431,alt-f4-llc/dotfiles.vorpal,src/user/codex/skills/vote/,.codex/skills/evolve-agents/SKILL.md,inspect,pytest,0.18,0.7,0.15,0.625,0.875,0.4766,0.5305,0.5487,target_band,0.38,global,True
lbv2_1432,alt-f4-llc/dotfiles.vorpal,src/user/codex/skills/vote/,.codex/skills/evolve-coherence/SKILL.md,inspect,pytest,0.18,0.7,0.15,0.625,0.875,0.4766,0.5305,0.5487,target_band,0.38,global,True
lbv2_1433,alt-f4-llc/dotfiles.vorpal,src/user/codex/skills/vote/,.codex/skills/evolve-model-distribution/SKILL.md,inspect,pytest,0.18,0.7,0.15,0.625,0.875,0.4766,0.5305,0.5487,target_band,0.38,global,True
lbv2_1434,alt-f4-llc/dotfiles.vorpal,src/user/codex/skills/vote/,.codex/skills/evolve-suite/SKILL.md,inspect,pytest,0.18,0.7,0.15,0.625,0.875,0.4766,0.5305,0.5487,target_band,0.38,global,True
lbv2_0943,agentwrapper/agent-orchestrator,test/,AGENTS.md,execute,go test,0.63,0.37,0.32,0.125,0.875,0.477,0.5297,0.5481,target_band,0.47,global,True
lbv2_0623,goldenpotato137/potatovn,GalgameManager.Server/Program.cs,AGENTS.md,execute,pytest,0.18,0.9,0.15,0.25,1.0,0.4776,0.5285,0.5473,target_band,0.67,spec,True
lbv2_0212,alphabitcore/nexus-gateway,packages/shared/identity/iam/catalog_data.go,.cursor/rules/nrn-builder-canonical.mdc,edit,pytest,0.3,0.4,0.15,0.805,0.875,0.4778,0.5281,0.547,target_band,0.59,global,True
lbv2_0239,azure-samples/art-voice-agent-accelerator,apps/artagent/backend/config/settings.py,.github/skills/add-mcp-server/SKILL.md,edit,pytest,0.3,0.4,0.15,0.805,0.875,0.4778,0.5281,0.547,target_band,0.59,global,True
lbv2_0462,agentwrapper/agent-orchestrator,README.md,AGENTS.md,execute,go test,0.63,0.27,0.4,0.125,0.875,0.4782,0.5273,0.5465,target_band,0.67,global,True
lbv2_0655,langgenius/dify,api/core/repositories,.agents/skills/backend-code-review/SKILL.md,execute,pytest,0.33,0.45,0.27,0.375,1.0,0.4784,0.5269,0.5462,target_band,0.67,repo,True
lbv2_1370,langgenius/dify,web/scripts/analyze-component.js,.agents/skills/frontend-testing/SKILL.md,inspect,pytest,0.33,0.45,0.27,0.375,1.0,0.4784,0.5269,0.5462,target_band,0.58,repo,True
lbv2_1128,langgenius/dify,web/__tests__/,.agents/skills/frontend-testing/SKILL.md,execute,pytest,0.51,0.45,0.19,0.25,1.0,0.4788,0.5261,0.5456,target_band,0.47,repo,True
lbv2_1194,prefecthq/prefect,client/,AGENTS.md,execute,pytest,0.36,1.0,0.15,0.125,0.8333,0.4819,0.52,0.5414,target_band,0.47,repo,True
lbv2_1197,prefecthq/prefect,compat-tests/,AGENTS.md,execute,pytest,0.36,1.0,0.15,0.125,0.8333,0.4819,0.52,0.5414,target_band,0.47,repo,True
lbv2_1203,prefecthq/prefect,src/,AGENTS.md,execute,pytest,0.36,1.0,0.15,0.125,0.8333,0.4819,0.52,0.5414,target_band,0.47,repo,True
lbv2_1214,prefecthq/prefect,tools/,AGENTS.md,execute,pytest,0.36,1.0,0.15,0.125,0.8333,0.4819,0.52,0.5414,target_band,0.47,repo,True
lbv2_1215,prefecthq/prefect,ui/,AGENTS.md,execute,pytest,0.36,1.0,0.15,0.125,0.8333,0.4819,0.52,0.5414,target_band,0.47,repo,True
lbv2_1506,prefecthq/prefect,client/,src/prefect/client/AGENTS.md,execute,pytest,0.36,1.0,0.15,0.125,0.8333,0.4819,0.52,0.5414,target_band,0.47,repo,True
lbv2_1268,azure/azure-sdk-for-python,.,.github/skills/generate-api-markdown/SKILL.md,execute,pytest,0.43,0.27,0.15,0.8,0.875,0.4822,0.5193,0.5409,target_band,0.39,global,True
lbv2_1269,azure/azure-sdk-for-python,.,sdk/contentunderstanding/azure-ai-contentunderstanding/.github/skills/cu-sdk-setup/SKILL.md,execute,pytest,0.43,0.27,0.15,0.8,0.875,0.4822,0.5193,0.5409,target_band,0.39,global,True
lbv2_0186,prefecthq/prefect,src/prefect/flows.py,.claude/skills/document-changes/SKILL.md,edit,pytest,0.18,1.0,0.15,0.375,0.8333,0.4823,0.5192,0.5409,target_band,0.69,repo,True
lbv2_0402,prefecthq/prefect,docs/v3/api-ref/,.claude/skills/document-changes/SKILL.md,edit,pytest,0.18,1.0,0.15,0.375,0.8333,0.4823,0.5192,0.5409,target_band,0.49,repo,True
lbv2_0406,prefecthq/prefect,src/prefect/utilities/,.claude/skills/agents-md-sync/SKILL.md,edit,pytest,0.18,1.0,0.15,0.375,0.8333,0.4823,0.5192,0.5409,target_band,0.49,repo,True
lbv2_1310,prefecthq/prefect,plans/completed/2026-02-18-runner-refactor.md,src/prefect/runner/AGENTS.md,edit,pytest,0.18,1.0,0.15,0.375,0.8333,0.4823,0.5192,0.5409,target_band,0.69,repo,True
lbv2_1376,prefecthq/prefect,docs/contribute/dev-contribute.mdx,AGENTS.md,inspect,pytest,0.18,1.0,0.15,0.375,0.8333,0.4823,0.5192,0.5409,target_band,0.58,repo,True
lbv2_1495,prefecthq/prefect,src/integrations/AGENTS.md,src/integrations/prefect-aws/AGENTS.md,execute,pytest,0.18,1.0,0.15,0.375,0.8333,0.4823,0.5192,0.5409,target_band,0.67,repo,True
lbv2_1377,prefecthq/prefect,tests/AGENTS.md,AGENTS.md,inspect,pytest,0.36,1.0,0.07,0.25,0.8333,0.4827,0.5184,0.5403,target_band,0.58,repo,True
lbv2_0969,alphabitcore/nexus-gateway,packages/ui-shared/src/shadcn/,.claude/skills/frontend-arch-review/SKILL.md,execute,pytest,0.3,0.55,0.15,0.68,0.875,0.4848,0.5141,0.5374,target_band,0.47,global,True
lbv2_1001,avarok-cybersecurity/atlas,crates/spark-model/src/weight_loader/,AGENTS.md,execute,pytest,0.3,0.55,0.15,0.68,0.875,0.4848,0.5141,0.5374,target_band,0.47,global,True
lbv2_0436,1password/scam,scam/cli.py,AGENTS.md,execute,pytest,0.18,0.95,0.15,0.25,1.0,0.4866,0.5105,0.5349,target_band,0.67,spec,True
lbv2_0439,1password/scam,skills/security_expert.md,AGENTS.md,execute,pytest,0.18,0.95,0.15,0.25,1.0,0.4866,0.5105,0.5349,target_band,0.67,spec,True
lbv2_0514,alphabitcore/nexus-gateway,tests/scripts/smoke-gateway.py,CLAUDE.md,execute,npm test,0.55,0.1,0.47,0.375,0.875,0.4868,0.5101,0.5346,target_band,0.67,global,True
lbv2_1385,alphabitcore/nexus-gateway,docs/developers/architecture/cross-cutting/foundation/configuration-architecture.md,.cursor/rules/configuration-architecture.mdc,inspect,pytest,0.18,0.65,0.15,0.75,0.875,0.4876,0.5085,0.5335,target_band,0.48,global,True
lbv2_1386,alphabitcore/nexus-gateway,docs/developers/architecture/cross-cutting/ui/ui-shell-architecture.md,.cursor/rules/ui-shared-boundary.mdc,inspect,pytest,0.18,0.65,0.15,0.75,0.875,0.4876,0.5085,0.5335,target_band,0.48,global,True
lbv2_1401,alt-f4-llc/dotfiles.vorpal,src/user/codex/skills/vote/SKILL.md,.codex/skills/evolve-coherence/SKILL.md,inspect,pytest,0.18,0.65,0.15,0.75,0.875,0.4876,0.5085,0.5335,target_band,0.48,global,True
lbv2_0756,provenance-emu/provenance,.swiftlint.yml,.github/copilot-instructions.md,execute,pytest,0.33,0.8,0.15,0.225,1.0,0.4886,0.5065,0.5321,target_band,0.67,repo,True
lbv2_0777,alphabitcore/nexus-gateway,packages/control-plane/internal/identity/iam/managed.go,.cursor/rules/iam-impact-review.mdc,execute,pytest,0.3,0.35,0.15,0.93,0.875,0.4888,0.5061,0.5318,target_band,0.57,global,True
lbv2_0778,alphabitcore/nexus-gateway,packages/shared/transport/normalize/extract/detector.go,.claude/skills/test-geminiweb-adapter/SKILL.md,execute,pytest,0.3,0.35,0.15,0.93,0.875,0.4888,0.5061,0.5318,target_band,0.57,global,True
lbv2_0230,automattic/wp-calypso,client/dashboard/app/_dark-theme.scss,client/dashboard/AGENTS.md,edit,pytest,0.33,0.4,0.27,0.5,1.0,0.4894,0.5049,0.531,target_band,0.59,repo,True
lbv2_0332,automattic/wp-calypso,client/reader/data/spaces/,client/reader/spaces/AGENTS.md,edit,pytest,0.33,0.4,0.27,0.5,1.0,0.4894,0.5049,0.531,target_band,0.49,repo,True
lbv2_0333,automattic/wp-calypso,client/reader/sidebar/spaces/,client/reader/spaces/AGENTS.md,edit,pytest,0.33,0.4,0.27,0.5,1.0,0.4894,0.5049,0.531,target_band,0.49,repo,True
lbv2_1403,automattic/wp-calypso,client/dashboard/utils/purchase.ts,client/dashboard/me/billing-purchases/AGENTS.md,inspect,pytest,0.33,0.4,0.27,0.5,1.0,0.4894,0.5049,0.531,target_band,0.48,repo,True
lbv2_1404,automattic/wp-calypso,client/lib/purchases/index.ts,client/me/purchases/AGENTS.md,inspect,pytest,0.33,0.4,0.27,0.5,1.0,0.4894,0.5049,0.531,target_band,0.48,repo,True
lbv2_0602,datadog/dd-trace-js,scripts/install_plugin_modules.js,.agents/skills/apm-integrations/references/testing.md,execute,npm run test,0.55,0.12,0.55,0.25,0.875,0.4896,0.5045,0.5307,target_band,0.67,global,True
lbv2_0534,automattic/wp-calypso,client/dashboard/sites/test/index.test.tsx,.cursor/rules/dashboard-testing.mdc,execute,pytest,0.33,0.4,0.19,0.625,1.0,0.4902,0.5033,0.5299,target_band,0.67,repo,True
lbv2_0586,datadog/dd-trace-js,docs/test.ts,.agents/skills/apm-integrations/references/new-integration-guide.md,execute,npm run test,0.73,0.02,0.47,0.25,0.875,0.492,0.4997,0.5274,target_band,0.67,global,True
lbv2_0158,microsoft/vscode,product.json,.github/skills/add-policy/SKILL.md,edit,pytest,0.33,0.75,0.27,0.125,1.0,0.4924,0.4989,0.5269,target_band,0.69,repo,True
lbv2_0674,microsoft/vscode,AGENTS.md,extensions/copilot/assets/prompts/skills/agent-customization/SKILL.md,execute,pytest,0.33,0.75,0.27,0.125,1.0,0.4924,0.4989,0.5269,target_band,0.67,repo,True
lbv2_0675,microsoft/vscode,AGENTS.md,extensions/copilot/assets/prompts/skills/agent-customization/references/agent-instructions.md,execute,pytest,0.33,0.75,0.27,0.125,1.0,0.4924,0.4989,0.5269,target_band,0.67,repo,True
lbv2_1136,microsoft/vscode,extensions/,.github/skills/unit-tests/SKILL.md,execute,pytest,0.33,0.75,0.27,0.125,1.0,0.4924,0.4989,0.5269,target_band,0.47,repo,True
lbv2_1139,microsoft/vscode,package.json,.github/instructions/buildNext.instructions.md,execute,pytest,0.33,0.75,0.27,0.125,1.0,0.4924,0.4989,0.5269,target_band,0.47,repo,True
lbv2_1141,microsoft/vscode,package.json,.github/skills/add-policy/SKILL.md,execute,pytest,0.33,0.75,0.27,0.125,1.0,0.4924,0.4989,0.5269,target_band,0.47,repo,True
lbv2_1145,microsoft/vscode,scripts/,.github/skills/auto-perf-optimize/SKILL.md,execute,pytest,0.33,0.75,0.27,0.125,1.0,0.4924,0.4989,0.5269,target_band,0.47,repo,True
lbv2_1149,microsoft/vscode,src/,.github/skills/integration-tests/SKILL.md,execute,pytest,0.33,0.75,0.27,0.125,1.0,0.4924,0.4989,0.5269,target_band,0.47,repo,True
lbv2_1150,microsoft/vscode,src/,.github/skills/unit-tests/SKILL.md,execute,pytest,0.33,0.75,0.27,0.125,1.0,0.4924,0.4989,0.5269,target_band,0.47,repo,True
lbv2_1463,microsoft/vscode,package.json,src/vs/sessions/skills/generate-run-commands/SKILL.md,inspect,pytest,0.33,0.75,0.27,0.125,1.0,0.4924,0.4989,0.5269,target_band,0.38,repo,True
lbv2_0464,agentwrapper/agent-orchestrator,docs/agent/README.md,AGENTS.md,execute,go test,0.45,0.35,0.4,0.375,0.875,0.493,0.4977,0.526,target_band,0.67,global,True
lbv2_0700,microsoft/vscode,scripts/test-integration.bat,.github/skills/unit-tests/SKILL.md,execute,pytest,0.33,0.75,0.19,0.25,1.0,0.4932,0.4973,0.5258,target_band,0.67,repo,True
lbv2_0703,microsoft/vscode,scripts/test-integration.sh,.github/skills/integration-tests/SKILL.md,execute,pytest,0.33,0.75,0.19,0.25,1.0,0.4932,0.4973,0.5258,target_band,0.67,repo,True
lbv2_0704,microsoft/vscode,scripts/test-integration.sh,.github/skills/smoke-tests/SKILL.md,execute,pytest,0.33,0.75,0.19,0.25,1.0,0.4932,0.4973,0.5258,target_band,0.67,repo,True
lbv2_0705,microsoft/vscode,scripts/test-integration.sh,.github/skills/unit-tests/SKILL.md,execute,pytest,0.33,0.75,0.19,0.25,1.0,0.4932,0.4973,0.5258,target_band,0.67,repo,True
